"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","13C Acetyl CoA.Norm.Area","13C-Isethionic Acid.Norm.Area","13C-Sulfoacetic Acid.Norm.Area","13C-Sulfolactic Acid.Norm.Area","d3-Cysteic Acid.Norm.Area","d4 Succinic Acid.Norm.Area","d4 Taurine.Norm.Area","D-Methionine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Histidine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Proline.Norm.Area","Heavy Valine.Norm.Area","15N GMP.Norm.Area","15N AMP.Norm.Area","PooPlusModel.IS","PooPlusModel"
"909","170410_Smp_32ppt-1C_C","d3-Cysteic Acid",12.35,NA,2169846,1091292,180821,1.257109255,329.2175163,"170410_Smp_32ppt-1C_C d3-Cysteic Acid","170410","Smp","32ppt-1C","C",NA,2126332.88927679,2045908.23257406,1751095.08257675,2756387.69393334,1873762.11111111,2081590.49838315,2261162.42507699,1895750.51977758,2113208.10689607,1572801.52143036,1948461.1794003,2108616.62638235,2028488.54187602,1732185.64866478,1771060.46907062,"d3-Cysteic Acid.Norm.Area",1873762.11111111
"910","170410_Smp_32ppt4C_A","d3-Cysteic Acid",12.385,NA,1862549,783995,149898,1.062022779,266.0560694,"170410_Smp_32ppt4C_A d3-Cysteic Acid","170410","Smp","32ppt4C","A",NA,1795672.93706425,1726678.42560049,1319363.81821362,1462804.92696389,1873762.11111111,1515062.41029394,1763215.10793476,1412867.48747163,1813808.57226335,2288387.69306382,1646260.3882057,1591177.96603265,1563092.02060712,1688776.84531839,1641716.6292494,"d3-Cysteic Acid.Norm.Area",1873762.11111111
"911","170410_Smp_32ppt4C_B","d3-Cysteic Acid",12.385,NA,2164946,1086392,164819,1.394427304,329.6695005,"170410_Smp_32ppt4C_B d3-Cysteic Acid","170410","Smp","32ppt4C","B",NA,1914140.56694877,2072020.05048946,1390861.99270725,1610511.59266282,1873762.11111111,1820713.48730076,2056530.26835032,1626407.77907676,2085472.53736887,2438956.38757922,1890020.43503924,1627930.78616136,1623018.46202893,1636738.20052966,2043093.50870157,"d3-Cysteic Acid.Norm.Area",1873762.11111111
"912","170410_Smp_32ppt4C_C","d3-Cysteic Acid",12.355,NA,1697484,618930,123972,1.169909708,219.7479381,"170410_Smp_32ppt4C_C d3-Cysteic Acid","170410","Smp","32ppt4C","C",NA,2151992.32302273,1627099.54440561,1632774.80009363,1229917.01039295,1873762.11111111,1753755.5461086,1547115.06699002,1399197.89790394,1710480.57427118,2249881.04353801,1467457.39584044,1289978.65016047,1284235.82226763,1679086.78413539,1973312.54731757,"d3-Cysteic Acid.Norm.Area",1873762.11111111
"913","170410_Smp_40ppt-1C_A","d3-Cysteic Acid",12.365,NA,2049911,971357,162864,1.123254907,396.2778635,"170410_Smp_40ppt-1C_A d3-Cysteic Acid","170410","Smp","40ppt-1C","A",NA,1894392.0033543,2136074.2732221,2706040.52052698,2394570.9196939,1873762.11111111,1900966.18121531,1846317.16925123,1879929.58272507,1762342.27403793,2017594.60088553,1611034.93052012,2530336.77372386,2113684.0159843,1845689.64933274,2132037.90076255,"d3-Cysteic Acid.Norm.Area",1873762.11111111
"914","170410_Smp_40ppt-1C_B","d3-Cysteic Acid",12.31,NA,2582879,1504325,183623,1.273755946,445.8637616,"170410_Smp_40ppt-1C_B d3-Cysteic Acid","170410","Smp","40ppt-1C","B",NA,2410187.28151109,2143823.44189627,3099627.36101038,2204090.41673648,1873762.11111111,2208366.31244091,2265180.93069366,2677053.77314541,2453372.61963409,2256510.75163733,2032889.81657258,3419219.35569974,2788980.52756412,2782627.24081832,2211145.35909778,"d3-Cysteic Acid.Norm.Area",1873762.11111111
"915","170410_Smp_40ppt-1C_C","d3-Cysteic Acid",12.34,NA,1952502,873948,175540,1.26493021,372.4099296,"170410_Smp_40ppt-1C_C d3-Cysteic Acid","170410","Smp","40ppt-1C","C",NA,1705550.46780203,1927648.81921743,2250411.29432757,2051900.51793499,1873762.11111111,1825948.1224793,1805054.93205826,1947398.26938069,1769036.0783642,1553873.15573995,1563189.40285484,2599879.85284801,2061745.49256711,1823154.46073373,1804039.54029378,"d3-Cysteic Acid.Norm.Area",1873762.11111111
"916","170410_Smp_40ppt4C_A","d3-Cysteic Acid",12.445,NA,1721982,643428,151234,1.577012016,484.4312184,"170410_Smp_40ppt4C_A d3-Cysteic Acid","170410","Smp","40ppt4C","A",NA,1665206.77215771,1772817.76846788,2773795.10727664,1337950.32895422,1873762.11111111,1583692.78481237,1833560.850607,1405890.24154718,1587206.91058844,2104818.58394556,1675126.47209085,1516915.28726436,1364361.12020721,1717717.70851781,1780784.49144957,"d3-Cysteic Acid.Norm.Area",1873762.11111111
"917","170410_Smp_40ppt4C_B","d3-Cysteic Acid",12.4,NA,1845357,766803,112360,1.258142768,145.134734,"170410_Smp_40ppt4C_B d3-Cysteic Acid","170410","Smp","40ppt4C","B",NA,1709225.83749735,1788947.48289323,2079332.20903953,1627744.7120443,1873762.11111111,1715354.91138875,1577867.22084444,1910419.4670681,1631453.03250084,2120264.89377848,2165251.36466824,1678910.55603607,1569175.51055979,1889940.19873546,1798765.78321304,"d3-Cysteic Acid.Norm.Area",1873762.11111111
"918","170410_Smp_40ppt4C_C","d3-Cysteic Acid",12.3,NA,1883131,804577,127685,1.192606859,665.947387,"170410_Smp_40ppt4C_C d3-Cysteic Acid","170410","Smp","40ppt4C","C",NA,1674686.19966901,1657248.92749118,1979439.70261526,1532316.6739815,1873762.11111111,1857187.20303256,1508233.41748203,2609966.36698348,1738886.5516231,1748260.38179455,3057844.04695648,1792178.70837151,1870793.43592453,1692808.46425482,1581886.58313402,"d3-Cysteic Acid.Norm.Area",1873762.11111111
"919","170410_Poo_April10AqExtractsFull_1","d4 Succinic Acid",12.485,NA,6347681,-3228172,556052,11.76869496,21.56988376,"170410_Poo_April10AqExtractsFull_1 d4 Succinic Acid","170410","Poo","April10AqExtractsFull","1",6347681,5435271.09905639,5594475.52553075,5430409.54399439,5724731.64156695,5761613.35775731,5865374.22222222,6585746.9853145,4225757.16059282,5379861.86207961,7193540.06896694,4308576.19957049,5682778.13908481,5803564.34411165,6055759.60970012,6465330.72532215,"d4 Succinic Acid.Norm.Area",5865374.22222222
"920","170410_Poo_April10AqExtractsFull_2","d4 Succinic Acid",12.35,NA,5712675,-3863178,528374,9.047474624,8.940788898,"170410_Poo_April10AqExtractsFull_2 d4 Succinic Acid","170410","Poo","April10AqExtractsFull","2",5712675,5128360.02012038,5482366.32872843,5233328.32572821,4898346.1067042,5318975.72222354,5865374.22222222,5455052.13114936,6290492.92943916,5369259.83680245,5395533.16783783,6269807.21528982,5902943.00805187,5806055.49720587,5903385.12857912,5525269.27651926,"d4 Succinic Acid.Norm.Area",5865374.22222222
"921","170410_Poo_April10AqExtractsFull_3","d4 Succinic Acid",12.325,NA,6301884,-3273969,530700,12.00768262,12.93800911,"170410_Poo_April10AqExtractsFull_3 d4 Succinic Acid","170410","Poo","April10AqExtractsFull","3",6301884,5593202.30514096,5697213.31813948,5141190.08685877,6566200.77645153,4970244.13733453,5865374.22222222,5827674.61191166,7653791.36594494,6037404.72560161,5539671.18052516,7150141.97874956,6682282.84515564,6310739.30956062,5958168.11520955,5371666.89088319,"d4 Succinic Acid.Norm.Area",5865374.22222222
"922","170410_Poo_April10AqExtractsHalf_1","d4 Succinic Acid",12.335,NA,3340262,-6235591,258568,9.824155527,25.15596005,"170410_Poo_April10AqExtractsHalf_1 d4 Succinic Acid","170410","Poo","April10AqExtractsHalf","1",6680524,5547757.22814583,6320369.51274998,4231243.21842413,5567282.77572685,7102038.83548879,5865374.22222222,4104873.91253409,5942355.51550556,5318888.62214087,5323861.85755397,5280135.05509926,3825021.13695064,5258736.26894504,5110428.53573763,6058565.15657616,"d4 Succinic Acid.Norm.Area",5865374.22222222
"923","170410_Poo_April10AqExtractsHalf_2","d4 Succinic Acid",12.355,NA,3694652,-5881201,292280,14.35920436,22.91137364,"170410_Poo_April10AqExtractsHalf_2 d4 Succinic Acid","170410","Poo","April10AqExtractsHalf","2",7389304,6467828.38071943,5956500.24748167,4431775.55775952,6516163.57613855,6291485.45143488,5865374.22222222,5427700.09553923,7423770.54450504,5988652.24362201,5223540.09504131,6745103.42022666,4397525.45192293,6490893.2095341,5527133.36155122,5910855.89602377,"d4 Succinic Acid.Norm.Area",5865374.22222222
"924","170410_Poo_April10AqExtractsHalf_3","d4 Succinic Acid",12.44,NA,3523151,-6052702,285057,12.0158761,15.17584456,"170410_Poo_April10AqExtractsHalf_3 d4 Succinic Acid","170410","Poo","April10AqExtractsHalf","3",7046302,5417107.49273941,6153064.84205089,5261108.23577769,8243653.17644425,6544154.61951012,5865374.22222222,5362119.91179267,6207423.93612922,6070642.62119536,4886162.16519278,5499428.59097445,4186458.4732481,6292299.7285046,6029331.9125185,6264295.70540357,"d4 Succinic Acid.Norm.Area",5865374.22222222
"925","170410_Smp_32ppt-1C_A","d4 Succinic Acid",12.42,NA,6467778,-3108075,601509,12.02770484,11.67552583,"170410_Smp_32ppt-1C_A d4 Succinic Acid","170410","Smp","32ppt-1C","A",NA,5765151.53811303,5633164.60003865,7775386.16518882,8080056.66592053,5718385.51811384,5865374.22222222,6738857.49441221,5612286.00976274,6076420.40985242,4768833.51929175,5787646.92512298,6373627.17912955,6412001.48520526,6607391.78769004,5517714.90857661,"d4 Succinic Acid.Norm.Area",5865374.22222222
"926","170410_Smp_32ppt-1C_B","d4 Succinic Acid",12.39,NA,6120834,-3455019,512354,10.78884247,8.680959839,"170410_Smp_32ppt-1C_B d4 Succinic Acid","170410","Smp","32ppt-1C","B",NA,5408839.72362158,4694510.44483375,5000452.43348341,6400342.02120592,5131978.60290489,5865374.22222222,6504697.09654007,6064814.3482704,5466018.10508392,4105886.27280881,6373116.57464519,6406402.62037551,6469424.77401255,5318948.26253995,4995108.27600512,"d4 Succinic Acid.Norm.Area",5865374.22222222
"927","170410_Smp_32ppt-1C_C","d4 Succinic Acid",12.425,NA,6114055,-3461798,599890,15.34579174,12.35632997,"170410_Smp_32ppt-1C_C d4 Succinic Acid","170410","Smp","32ppt-1C","C",NA,5991446.50511936,5764830.98750352,4934125.11537859,7766775.1361302,5279768.52009287,5865374.22222222,6371360.65455985,5341726.06913057,5954464.32235672,4431740.78073233,5490250.83633507,5941526.73858704,5715746.88337319,4880843.30692001,4990382.32032301,"d4 Succinic Acid.Norm.Area",5865374.22222222
"928","170410_Smp_32ppt4C_A","d4 Succinic Acid",12.46,NA,7210625,-2365228,595889,10.55045637,27.54918169,"170410_Smp_32ppt4C_A d4 Succinic Acid","170410","Smp","32ppt4C","A",NA,6951722.70464773,6684619.10134742,5107751.65201375,5663065.92550799,7254035.15420563,5865374.22222222,6826066.28746522,5469739.3877155,7021932.54318485,8859206.12520708,6373290.74923974,6160046.05587515,6051314.83847686,6537887.88390207,6355700.1559591,"d4 Succinic Acid.Norm.Area",5865374.22222222
"929","170410_Smp_32ppt4C_B","d4 Succinic Acid",12.48,NA,6974309,-2601544,659874,10.77587664,14.55851248,"170410_Smp_32ppt4C_B d4 Succinic Acid","170410","Smp","32ppt4C","B",NA,6166346.77416245,6674950.82385845,4480620.44665139,5188215.08495484,6036268.78239975,5865374.22222222,6625050.95246167,5239424.17560765,6718287.60930967,7857025.29508876,6088644.48825886,5244330.49752847,5228505.59177667,5272703.32035894,6581764.83181519,"d4 Succinic Acid.Norm.Area",5865374.22222222
"930","170410_Smp_32ppt4C_C","d4 Succinic Acid",12.45,NA,5677176,-3898677,472651,12.38063212,24.45097424,"170410_Smp_32ppt4C_C d4 Succinic Acid","170410","Smp","32ppt4C","C",NA,7197263.22513137,5441777.64450825,5460758.33910442,4113414.52019258,6266731.99094031,5865374.22222222,5174272.35105259,4679568.54098814,5720642.58910161,7524648.6348201,4907860.04974882,4314288.57839213,4295081.89091505,5615647.15355823,6599674.95076842,"d4 Succinic Acid.Norm.Area",5865374.22222222
"931","170410_Smp_40ppt-1C_A","d4 Succinic Acid",12.39,NA,6324939,-3250914,514408,13.48454432,11.54275985,"170410_Smp_40ppt-1C_A d4 Succinic Acid","170410","Smp","40ppt-1C","A",NA,5845089.79331479,6590793.19911895,8349406.98589421,7388376.86037972,5781436.87862009,5865374.22222222,5696756.33242941,5800466.42758223,5437654.30811932,6225227.71834013,4970800.03103014,7807278.33708888,6521708.73095257,5694820.13851381,6578339.09277581,"d4 Succinic Acid.Norm.Area",5865374.22222222
"932","170410_Smp_40ppt-1C_B","d4 Succinic Acid",12.38,NA,6860072,-2715781,674320,10.24369892,13.48670708,"170410_Smp_40ppt-1C_B d4 Succinic Acid","170410","Smp","40ppt-1C","B",NA,6401406.44786317,5693949.72304016,8232544.71839417,5854017.53366003,4976672.53986509,5865374.22222222,6016272.64675794,7110198.20581962,6516105.792613,5993244.83454556,5399312.36025951,9081374.29739985,7407473.29847346,7390599.10323906,5872755.31137023,"d4 Succinic Acid.Norm.Area",5865374.22222222
"933","170410_Smp_40ppt-1C_C","d4 Succinic Acid",12.41,NA,6271895,-3303958,601770,10.43585221,28.35330932,"170410_Smp_40ppt-1C_C d4 Succinic Acid","170410","Smp","40ppt-1C","C",NA,5478628.6781039,6192060.74616349,7228849.6220934,6591186.38492245,6018963.98357964,5865374.22222222,5798260.38749336,6255500.61855886,5682559.36983011,4991405.52794291,5021331.50174404,8351424.71028362,6622810.75568896,5856400.32455975,5794998.710665,"d4 Succinic Acid.Norm.Area",5865374.22222222
"934","170410_Smp_40ppt4C_A","d4 Succinic Acid",12.495,NA,6377543,-3198310,606981,8.611086657,15.0887558,"170410_Smp_40ppt4C_A d4 Succinic Acid","170410","Smp","40ppt4C","A",NA,6167269.92112984,6565818.6610359,10273044.4161706,4955240.96928405,6939676.74190664,5865374.22222222,6790787.10919319,5206863.64244664,5878389.15980243,7795418.89886881,6204008.58208604,5618056.67648431,5053056.13627184,6361749.74415167,6595324.26468614,"d4 Succinic Acid.Norm.Area",5865374.22222222
"935","170410_Smp_40ppt4C_B","d4 Succinic Acid",12.42,NA,6309895,-3265958,567713,13.35874218,22.60064837,"170410_Smp_40ppt4C_B d4 Succinic Acid","170410","Smp","40ppt4C","B",NA,5844416.86128775,6117011.92645682,7109934.7763915,5565805.54321185,6407021.60941728,5865374.22222222,5395257.65880002,6532365.41393111,5578485.53559657,7249897.36507807,7403721.20931794,5740758.73827083,5365537.78385628,6462339.92138102,6150583.9908847,"d4 Succinic Acid.Norm.Area",5865374.22222222
"936","170410_Smp_40ppt4C_C","d4 Succinic Acid",12.38,NA,5947310,-3628543,529238,15.42980415,12.85961043,"170410_Smp_40ppt4C_C d4 Succinic Acid","170410","Smp","40ppt4C","C",NA,5288999.00333727,5233928.55778891,6251472.43487616,4839367.13820595,5917721.14687306,5865374.22222222,4763307.32494184,8242803.64670567,5491756.74838001,5521361.2070804,9657292.28551001,5660064.19844661,5908345.46795113,5346232.79397309,4995918.97469629,"d4 Succinic Acid.Norm.Area",5865374.22222222
"937","170410_Poo_April10AqExtractsFull_1","d4 Taurine",10.865,NA,6468365,-9795774,495545,50.71795415,143.7611512,"170410_Poo_April10AqExtractsFull_1 d4 Taurine","170410","Poo","April10AqExtractsFull","1",6468365,5538608.09052123,5700839.35892489,5533654.10612778,5833571.94299843,5871154.86535159,5976888.46224699,6710957.16666667,4306098.51315432,5482145.39664337,7330305.79328157,4390492.13234483,5790820.80804333,5913903.43634152,6170893.51336305,6588251.51690805,"d4 Taurine.Norm.Area",6710957.16666667
"938","170410_Poo_April10AqExtractsFull_2","d4 Taurine",10.7,NA,7027892,-9236247,540350,114.2653768,459.560094,"170410_Poo_April10AqExtractsFull_2 d4 Taurine","170410","Poo","April10AqExtractsFull","2",7027892,6309051.42661255,6744559.85378827,6438186.36168847,6026081.89972957,6543552.17589117,7215746.83897855,6710957.16666667,7738739.72085968,6605413.09508859,6637735.2791787,7713291.57879236,7261965.00636631,7142771.29022203,7262508.91536104,6797340.25588634,"d4 Taurine.Norm.Area",6710957.16666667
"939","170410_Poo_April10AqExtractsFull_3","d4 Taurine",10.615,NA,7257041,-9007098,477371,76.57206618,500.2117356,"170410_Poo_April10AqExtractsFull_3 d4 Taurine","170410","Poo","April10AqExtractsFull","3",7257041,6440946.62004291,6560722.25948372,5920424.31265438,7561419.44995189,5723568.61609105,6754370.78991136,6710957.16666667,8813852.76976035,6952475.42279176,6379301.94900279,8233866.80802229,7695095.71754909,7267238.48134829,6861229.16527318,6185833.77058065,"d4 Taurine.Norm.Area",6710957.16666667
"940","170410_Poo_April10AqExtractsHalf_1","d4 Taurine",10.65,NA,5460912,-10803227,396289,113.973202,213.5199253,"170410_Poo_April10AqExtractsHalf_1 d4 Taurine","170410","Poo","April10AqExtractsHalf","1",10921824,9069891.52954717,10333016.3072868,6917555.22962299,9101813.36594557,11610948.2133997,9589155.72330074,6710957.16666667,9715010.54195465,8695719.88763532,8703850.50761251,8632362.636228,6253432.76276753,8597378.28826516,8354913.63131157,9904998.81935269,"d4 Taurine.Norm.Area",6710957.16666667
"941","170410_Poo_April10AqExtractsHalf_2","d4 Taurine",10.55,NA,4568169,-11695970,349597,65.54890875,164.4173642,"170410_Poo_April10AqExtractsHalf_2 d4 Taurine","170410","Poo","April10AqExtractsHalf","2",9136338,7997000.2874757,7364780.16848085,5479568.7707299,8056763.24791761,7778965.05630187,7252109.45316491,6710957.16666667,9178953.38032406,7404533.77776703,6458528.14620288,8339830.74619027,5437221.0011079,8025518.27400908,6833899.18214329,7308344.2412663,"d4 Taurine.Norm.Area",6710957.16666667
"942","170410_Poo_April10AqExtractsHalf_3","d4 Taurine",10.64,NA,4409397,-11854742,265735,77.82479085,92.10136154,"170410_Poo_April10AqExtractsHalf_3 d4 Taurine","170410","Poo","April10AqExtractsHalf","3",8818794,6779776.83248963,7700863.70278897,6584536.07907053,10317337.9696907,8190331.82137355,7340804.72263153,6710957.16666667,7768896.78634165,7597708.23389942,6115272.60475482,6882805.74143911,5239558.9722282,7875123.02083249,7546005.84734045,7840074.60665733,"d4 Taurine.Norm.Area",6710957.16666667
"943","170410_Smp_32ppt-1C_A","d4 Taurine",10.7,NA,6441000,-9823139,417791,74.42457016,732.7655078,"170410_Smp_32ppt-1C_A d4 Taurine","170410","Smp","32ppt-1C","A",NA,5741282.56365417,5609842.08005422,7743194.38452916,8046603.48348291,5694710.16509399,5841090.30417144,6710957.16666667,5589049.93165842,6051262.71493231,4749089.51694974,5763684.8148958,6347238.98389422,6385454.41204183,6580035.7564084,5494870.37528838,"d4 Taurine.Norm.Area",6710957.16666667
"944","170410_Smp_32ppt-1C_B","d4 Taurine",10.655,NA,6314922,-9949217,383250,46.70523933,206.323254,"170410_Smp_32ppt-1C_B d4 Taurine","170410","Smp","32ppt-1C","B",NA,5580350.80924786,4843370.57455086,5159013.801413,6603293.05405729,5294710.58731756,6051361.74484457,6710957.16666667,6257125.99848459,5639342.2831256,4236081.4806705,6575204.30480414,6609545.83121629,6674566.37980329,5487608.94348308,5153500.18388455,"d4 Taurine.Norm.Area",6710957.16666667
"945","170410_Smp_32ppt-1C_C","d4 Taurine",10.775,NA,6439937,-9824202,481960,70.84015708,142.2112049,"170410_Smp_32ppt-1C_C d4 Taurine","170410","Smp","32ppt-1C","C",NA,6310793.41481862,6072099.18379381,5197116.29894658,8180747.89478422,5561182.65929589,6178001.42009437,6710957.16666667,5626442.5747656,6271840.06436399,4667954.64356258,5782883.78174472,6258212.90130952,6020398.87388479,5140994.5450992,5256372.03930844,"d4 Taurine.Norm.Area",6710957.16666667
"946","170410_Smp_32ppt4C_A","d4 Taurine",10.87,NA,7089031,-9175108,484506,110.3454175,462.9465007,"170410_Smp_32ppt4C_A d4 Taurine","170410","Smp","32ppt4C","A",NA,6834494.61824067,6571895.22858892,5021618.76417463,5567568.6783004,7131709.12136653,5766465.41567953,6710957.16666667,5377502.23890941,6903520.49628794,8709811.8203322,6265816.85961671,6056168.14791043,5949270.4835881,6427638.36470572,6248522.89951272,"d4 Taurine.Norm.Area",6710957.16666667
"947","170410_Smp_32ppt4C_B","d4 Taurine",10.825,NA,7064744,-9199395,556832,80.42924475,86.12662819,"170410_Smp_32ppt4C_B d4 Taurine","170410","Smp","32ppt4C","B",NA,6246305.02816602,6761504.08350835,4538720.09639345,5255490.0266312,6114540.3312136,5941429.80246489,6710957.16666667,5307363.13921266,6805402.81168283,7958906.36783179,6167595.18635608,5312333.08080145,5296302.97545903,5341073.81050738,6667109.76026118,"d4 Taurine.Norm.Area",6710957.16666667
"948","170410_Smp_32ppt4C_C","d4 Taurine",10.76,NA,7363216,-8900923,503643,40.12979808,104.6007485,"170410_Smp_32ppt4C_C d4 Taurine","170410","Smp","32ppt4C","C",NA,9334747.3700831,7057907.7027884,7082525.39196021,5335039.74682383,8127861.68042061,7607306.40005774,6710957.16666667,6069333.4069792,7419591.54381587,9759361.55974124,6365424.22571915,5595570.52468238,5570659.72597925,7283413.96698541,8559683.93305003,"d4 Taurine.Norm.Area",6710957.16666667
"949","170410_Smp_40ppt-1C_A","d4 Taurine",10.755,NA,7450976,-8813163,693442,68.86808636,285.9103701,"170410_Smp_40ppt-1C_A d4 Taurine","170410","Smp","40ppt-1C","A",NA,6885698.62378649,7764160.56306607,9835862.61719363,8703739.066202,6810713.49907299,6909594.31558098,6710957.16666667,6833130.90303652,6405726.87674833,7333512.99101653,5855757.9341089,9197218.10992472,7682776.89845199,6708676.26966569,7749489.23620202,"d4 Taurine.Norm.Area",6710957.16666667
